record_id,district,place_name,latitude,longitude,elevation_m,distance_to_river_m,landcover,soil_type,water_supply,electricity,road_quality,population_density_per_km2,built_up_percent,urban_rural,rainfall_7d_mm,monthly_rainfall_mm,drainage_index,ndvi,ndwi,water_presence_flag,historical_flood_count,infrastructure_score,nearest_hospital_km,nearest_evac_km,flood_risk_score,flood_occurrence_current_event,inundation_area_sqm,is_good_to_live,reason_not_good_to_live,is_synthetic,generation_date,distance_to_river_m_log1p,population_density_per_km2_log1p,rainfall_7d_mm_log1p,monthly_rainfall_mm_log1p,nearest_hospital_km_log1p,nearest_evac_km_log1p,elevation_m_yeojohnson,drainage_index_yeojohnson,ndvi_qmap,ndwi_qmap,built_up_percent_qmap,seasonal_index,terrain_roughness_index,socioeconomic_status_index,extreme_weather_index
F110916,Badulla,Pananuwara West,6.678263,80.750215,405.0,2390.6,Agriculture,Peaty,Municipal,Grid,Fair,10.0,35.3,Rural,17.5,142.9,0.307,-0.366,0.302,Likely,0.0,62.0,11.14,2.03,0.6849,Yes,2910,No,Other,True,2025-02-13,7.964850105789935,2.3978952727983707,4.229739855449701,5.411961051243145,2.4965057856313524,1.1085626195212777,54.872166087243585,0.2837266370793674,-2.013671405766345,1.0145711230228847,0.5894557978497783,0.5712796592815678,0.7614478751609363,0.3327023190022931,0.586870228498558
F110917,,Weliwatta,6.937567,80.137119,,,,,Tube-well,,Good (paved),542.0,,Urban,,370.8,0.808,-0.137,-0.211,Unlikely,,74.0,,,0.6743,No,3494,No,Other,,2025-07-03,,6.297109319933935,,6.113617069255192,,,,0.6743056735457238,-1.1311810192256093,-0.945616266743319,,0.06612797232064076,0.7156650347077368,0.6729770279812493,0.11200760645148783
F110918,Colombo,Mahamulla,8.441076,79.820234,44.0,5870.2,Agriculture,Peaty,Well,Grid,Fair,4154.58065820662,24.6,Urban,66.6,294.1,0.635,-0.234,0.299,Likely,0.0,16.0,4.87,7.52,0.9467,No,4208,Yes,Other,True,2025-11-01,8.757405872780264,8.332207446793067,4.768982822012562,5.927647288404139,1.769854633840005,2.1424163408412245,14.021119733383676,0.5473736659327411,-1.5096563639520433,1.0062105166453408,0.06402672253786497,-0.8633266343427395,0.8511163787212281,0.5357469916641463,0.6970690842980013
F110919,Kalutara,Udaramedura South,8.580072,79.75651,59.0,402.3,Wetland,Loamy,Municipal,Grid,Fair,10.0,28.4,Rural,63.6,92.5,0.223,0.493,0.431,Likely,0.0,36.0,1.9,4.49,0.0527,No,8454,No,Other,True,2024-01-21,6.790881798744599,2.3978952727983707,4.743185892279318,5.157160234467439,1.0647107369924282,1.7029282555214393,16.8885597934209,0.21026089999987974,1.1521748037349777,1.4827601839584168,0.2536062084064879,-0.05062150603265317,0.6600928734481465,0.35690083602160183,0.6569234274800121
F110920,Monaragala,Udaragama East,9.884247,81.057876,52.0,3802.7,Agriculture,Sandy,Surface water,Grid,Poor (unpaved),10.0,24.3,Rural,44.5,152.5,0.801,0.24,-0.333,Unlikely,0.0,49.0,13.37,2.58,0.5756,No,1667,No,Other,True,2024-12-26,8.364064797301388,2.3978952727983707,4.561211590864929,5.453912307116728,2.6651427000909336,1.275362800412609,15.593036565365729,0.6693077682665761,0.2639845916795205,-1.4097749057680067,0.05146002009662907,-0.5942835230245509,0.6593382976817185,0.4935644857945627,0.8082791327142678
F110921,,Kirinuwara South,7.62534,80.31169,97.0,1702.5,Plantation,Sandy,Well,Grid,,602.0,1.0,Rural,52.3,296.4,0.656,0.389,-0.187,Unlikely,0.0,62.0,1.72,31.64,0.4132,Yes,3250,No,Other,True,2024-06-24,7.691610132401364,6.401917196727186,4.639565410612847,5.933757494203534,1.000631880307906,3.4855385300959063,23.03485171029247,0.563177938075572,0.7782249060548562,-0.8444850779006299,-5.199337582605575,0.5385367445386331,1.0089643447352072,0.4643638113257594,0.745564270078101
F110922,Ampara,Panapitiya East,6.609472,80.062196,15.0,1616.9,Wetland,Loamy,Surface water,Grid,Fair,593.0,37.0,Rural,151.6,546.3,0.537,-0.313,0.344,Likely,1.0,44.0,7.02,8.57,0.4669,Yes,13185,No,Other,True,2024-04-02,7.651737080190614,6.386879319362645,5.312217106452694,6.441696771065133,2.081938421878423,2.258633205464863,6.90591243455031,0.47204344584520075,-1.8055707765790765,1.1743865247136833,0.6642872083307605,0.9434120997084169,0.7056055206275877,0.41150811413667887,0.7707860869808341
F110923,Mullaitivu,Uduthota East,9.171368,81.514601,49.0,522.4,Wetland,Loamy,Municipal,Grid,Good (paved),958.0,43.9,Rural,109.0,56.9,0.817,-0.356,0.519,Likely,0.0,69.0,10.71,1.93,0.461,Yes,16605,No,Other,True,2025-11-04,6.9175053426454935,6.8658910748834385,5.0764190276687335,4.927764938338206,2.4604431776096263,1.0750024230289759,15.016042580075991,0.6807153514002839,-1.9660787644076472,1.7699023452831595,0.9774865599420671,-0.7833246911374435,0.8804696469129603,0.5638854314478322,0.6535275985869853
F110924,Colombo,Weliwatta Central,9.209264,80.683202,17.0,1475.6,Agriculture,Sandy,Surface water,Mixed,Fair,4153.521644018536,33.7,Urban,137.3,295.2,0.842,0.401,-0.218,Unlikely,0.0,63.0,,1.77,0.2219,Yes,10614,No,High flood risk,True,2024-06-09,7.582228048270173,8.331952572868463,5.239094601499821,5.930574219153143,,1.0188473201992472,7.517596179989985,0.6984255066828946,0.8214123849032883,-0.9734487290930867,0.5120605851503511,0.4357345196292688,1.207710104123675,0.5920776800011124,0.8097773395827023
F110925,Mullaitivu,Ihalamedura Central,8.490254,79.922012,50.0,8889.0,Scrub,Clay,Municipal,Grid,Fair,869.0,16.4,Rural,4.4,232.3,1.3192063662457965,-0.087,0.153,Likely,0.0,48.0,11.09,3.38,0.8645,No,1762,No,Other,True,2024-05-09,9.145950933100334,6.76849321164863,4.018171655963433,5.747705483185847,2.492378664626701,1.4770487243883548,15.209943412211974,1.013174366272088,-0.930036179723713,0.46540473826743767,-0.3534865321372101,0.9009684809685929,0.8757103949305398,0.5559679242589445,0.6775643961464286
F110927,Kilinochchi,Mahamulla North,6.547439,81.549482,58.0,4587.3,Urban,Sandy,Tube-well,Grid,Fair,375.0,29.0,Urban,90.3,263.2,0.497,-0.123,-0.287,Unlikely,0.0,32.0,10.56,7.32,0.3022,Yes,8683,No,Other,True,2025-02-11,8.532022245563212,5.929589143389895,4.952295180574126,5.841718318778404,2.4475508632442313,2.1186622548331173,16.707514418158702,0.44050955326894276,-1.0752065081884394,-1.22064034884735,0.2900581235443881,0.524661495464239,1.0180585209702142,0.6128021864648667,0.5772007399826884
F110928,Trincomalee,Kiripola East,9.754179,80.835874,137.0,736.0,Agriculture,Loamy,Municipal,Grid,Good (paved),560.0,19.1,Rural,42.1,20.4,0.353,0.075,0.055,Unlikely,0.0,52.0,14.93,12.67,0.7493,No,2376,No,Other,True,2025-01-26,7.1093873079895,6.329720905522696,4.535813227716114,4.62075383745042,2.768204123921957,2.6152036507358583,28.488838164223573,0.3228189654595767,-0.33883406866792765,0.09675252955038427,-0.21235276704949826,-0.09496097626446642,0.7993018041163804,0.43673475087757446,0.5451126505866658
F110930,Badulla,Kudakanda East,6.3655,81.130259,972.0,1038.2,Urban,Silty,Municipal,Grid,Good (paved),810.0,26.8,Urban,171.3,310.4,0.778,-0.333,0.176,Likely,0.0,23.0,6.97,0.17,0.773,No,6895,No,High flood risk; Poor infrastructure,True,2024-01-24,7.330141579711804,6.698268054115413,5.404924216592735,5.970165757110385,2.075684492802124,0.15700374880966475,92.3763438108125,0.6528075667010058,-1.885274952078429,0.5525368703489748,0.17782697898639005,-0.11740380295398067,0.9013427564151097,0.6734496410381975,0.8277670602793623
F110931,Kalutara,Udarapitiya Central,7.531634,81.516704,78.0,4449.3,Agriculture,Clay,Well,Mixed,Good (paved),570.0,22.1,Rural,224.7,154.0,0.397,0.324,0.336,Likely,0.0,38.0,7.85,1.81,0.6824,Yes,7035,No,Other,True,2023-12-19,8.50445191507444,6.3473892096560105,5.620036154600052,5.460311084799881,2.180417459019838,1.0331844833456545,20.117994049538556,0.35950797214145125,0.5539989277153303,1.1448959732150612,-0.06402672253786483,-0.7156638214904177,0.656916176624943,0.46743564402660837,0.8479176675173633
F110932,Batticaloa,Kirinuwara Central,7.482445,80.556448,170.0,41.5,Urban,Clay,Municipal,Grid,Good (paved),445.0,1.9,Urban,8.9,57.0,0.458,-0.01,-0.136,Unlikely,0.0,40.0,11.12,3.35,0.3415,No,4210,No,Other,True,2024-01-25,6.27079512468975,6.100318952020064,4.095999160708897,4.928488943485743,2.4948569806411682,1.4701758451005928,32.50172505182076,0.40929754692927367,-0.6611618742897375,-0.6456307492759821,-1.1117020775386441,-0.13518229785217348,0.7258530526684459,0.5781155257845074,0.6664717209089185
F110933,Colombo,Polakumbura Central,8.941881,80.408635,196.0,88.9,Plantation,Clay,Tube-well,Grid,Fair,,49.2,Rural,48.7,,0.152,-0.142,0.425,Likely,0.0,31.0,1.87,1.32,0.7873,Yes,5546,No,Other,True,2025-02-06,6.356624454896822,,4.604163260062382,,1.0543120297715298,0.8415671856782186,35.43868176065104,0.1458853723304477,-1.1448959732150612,1.4581054545966947,1.1870582701200172,0.6277731982360231,1.041689917184234,0.49193302513640397,0.4802374160599675
F110935,Gampaha,Udarapola Central,9.80692,80.012772,21.0,3880.1,Forest,Clay,Tube-well,Grid,Good (paved),1546.0,48.4,Urban,51.8,1644.6996344862137,0.819,0.048,-0.191,Unlikely,0.0,54.0,13.5,2.62,0.5118,No,4032,No,Other,True,2025-04-03,8.38194552692873,7.344072850573066,4.63472275602972,7.45348666920014,2.6741486494265287,1.2864740258376797,8.661310712691641,0.6821372620512011,-0.436239926210473,-0.8589096039503576,1.1595151955276424,0.9912154995086428,0.7486838836916077,0.5761622519086214,0.7713564912781803
F110937,Anuradhapura,Welimulla East,6.523036,81.485128,42.0,1340.5,Forest,Clay,Surface water,Mixed,Good (paved),1054.0,1.0,Urban,100.2,116.1,0.124,0.456,0.247,Likely,0.0,19.0,10.79,2.64,0.3535,No,5013,No,High flood risk; Poor infrastructure,True,2025-08-15,7.5109218152149495,6.961296045910167,5.0199211011357665,5.284576243146374,2.4672517145492794,1.2919836816486494,13.610295565669471,0.11987624112362741,1.0256034105252223,0.8126540791496972,-5.199337582605575,-0.5837927761751954,0.4820774020132017,0.4694145691383156,0.66835204507969
F110938,Ratnapura,Panawatta South,8.283176,81.127008,21.0,983.6,Agriculture,Silty,Tube-well,Mixed,Fair,839.0,1.0,Rural,24.7,1254.974605837689,0.219,0.105,-0.019,Unlikely,0.0,38.0,30.14,0.06,0.4558,No,4641,No,Poor infrastructure,True,2025-07-19,7.293696191294318,6.733401891837359,4.329408226993079,7.197544013473597,3.4384931664058525,0.058268908123975775,8.661310712691641,0.20669171518227572,-0.22777672762222823,-0.18931001061841743,-5.199337582605575,0.09196924029190634,0.5954432016304047,0.42452908762502445,0.6441379824118616
F110939,Ratnapura,Mahagama Central,7.906952,80.433925,86.0,866.0,Agriculture,Silty,Well,Grid,Good (paved),30.0,36.2,Rural,1.0,286.3,0.888,0.641,0.497,Likely,0.0,52.0,10.15,5.48,0.4653,No,15877,No,Other,True,2024-11-04,7.210373561605926,3.4339872044851463,3.9550701975985936,5.906643236472955,2.4114394979061275,1.8687205103641835,21.378397441410673,0.7306572271909357,1.6827729561888434,1.69705586814061,0.6271963576001219,-0.8962689724501365,0.9898190331830001,0.360277934176257,0.6876229566532014
F110940,Puttalam,Panagama,8.441004,81.351663,42.0,5049.9,Plantation,Peaty,Rainwater harvesting,Grid,Fair,178.0,27.6,Rural,10.3,92.6,0.748,0.611,0.149,Likely,0.0,39.0,1.44,0.22,0.6554,No,4908,No,Poor infrastructure,True,2024-04-13,8.619261890054956,5.187385805840755,4.119026737122373,5.157735871550594,0.8919980393051105,0.1988508587451652,13.610295565669471,0.6311014236582156,1.556058583808253,0.45008014513662276,0.21106976491595733,1.0962195086685425,0.847292294412963,0.412145715621131,0.5681533371839742
F110941,Polonnaruwa,Kudamedura North,5.901016,81.384301,134.0,3306.3,Plantation,Clay,Surface water,Grid,Good (paved),617.0,39.1,Rural,129.4,295.7,,-0.068,0.223,Likely,0.0,85.0,4.81,1.28,0.2194,Yes,12472,No,Other,True,2024-11-10,8.241096482163627,6.42648845745769,5.196281086632211,5.931901815444924,1.75958057086382,0.8241754429663495,28.105061573311243,,-0.867741621929862,0.7282403553007382,0.7647096737863871,-0.8149220958660317,0.6100718563025619,0.4881454790734126,0.7632001576628895
F110942,Puttalam,Pananuwara,7.433595,81.814774,76.0,3694.8,Urban,Peaty,Well,Grid,Good (paved),789.0,25.2,Urban,137.4,44.9,0.483,-0.09,-0.101,Unlikely,0.0,82.0,0.26,0.61,0.3885,No,6121,No,Other,True,2024-10-25,8.338592164951676,6.672032945461067,5.23962496661673,4.836841837282333,0.23111172096338664,0.4762341789963716,19.794666263749217,0.4293592398901207,-0.9416998217386928,-0.5106307929450437,0.09297184856107361,-1.1464116801373476,0.7885464947925782,0.7728031311035185,0.960372587606932
F110943,Kandy,Kudakumbura South,6.255844,79.65787,988.0,1742.4,Urban,Sandy,Rainwater harvesting,,Good (paved),6371.102164566281,44.9,Urban,30.8,118.6,0.107,-0.131,0.107,Likely,0.0,5.0,49.025829405551065,51.0830666336936,0.0,Yes,12813,No,Other,True,2024-10-09,7.709666165449182,8.759684704260835,4.406711419006892,5.297169562959752,3.912539460153464,3.952839879302208,93.27339458097472,0.10390419944600794,-1.1070593519207448,0.287442172763095,1.0230032560702351,-0.9396562583498739,1.3532498128488202,0.7003616195627934,0.6463687713217164
F110944,Ratnapura,Polawatta East,8.447492,81.160805,69.0,351.0,Agriculture,Peaty,Surface water,Off-grid (solar),Fair,637.0,4.1,Rural,493.7191084597169,487.6,0.215,0.239,0.144,Likely,0.0,52.0,8.4,6.54,0.0,Yes,36619,No,High flood risk,True,2024-09-23,6.731492630346272,6.45833828334479,6.3006361808021545,6.343477138362312,2.2407096892759584,2.020222182019865,18.634298393773292,0.2031158397986571,0.26008942517254646,0.43072729929545744,-1.020888417483279,-0.8084619498816362,0.7439093079093405,0.521543766077885,0.8844291455984168
F110946,Ampara,Welivila Central,9.545352,81.278145,109.0,2775.7,Scrub,Sandy,Tube-well,Grid,Poor (unpaved),307.0,15.2,,,27.7,0.73,0.08,-0.615,Unlikely,0.0,,3.56,22.532469676897968,0.9861,No,1968,No,Other,True,2025-02-14,8.090432253359122,5.730099782973575,,4.6901597544578175,1.5173226235262947,3.1583811558756953,24.75542430310804,0.6179755461688707,-0.31764959351109384,-2.5044187483845946,-0.4170023666077756,0.5909940890071744,0.7771368233818117,0.3806095998066327,0.5000058201161075
F110947,Hambantota,Panagama North,7.829057,81.280664,57.0,788.6,Scrub,Silty,Municipal,Off-grid (solar),Fair,10.0,11.3,Rural,25.0,18.5,0.862,-0.507,-0.066,Unlikely,0.0,42.0,6.26,9.88,0.2192,No,3169,Yes,,True,2025-08-15,7.151483700886682,2.3978952727983707,4.333353038581119,4.601870457640184,1.9823798288367047,2.3869262414277967,16.52518093901106,0.7124950974539842,-2.5922913866357797,-0.3789773215364034,-0.6104835432900302,-0.5782869673766845,0.7097345290582877,0.4145152844086651,0.553109130959533
F110948,Kegalle,Pahalakumbura,7.899566,79.834786,59.0,5806.6,Urban,Silty,Surface water,Grid,Good (paved),827.0,26.5,Urban,89.7,277.8,0.794,-0.228,-0.209,Unlikely,0.0,44.0,2.22,6.7,0.4025,No,11783,No,Other,True,2024-05-28,8.747351720203085,6.71901315438526,4.948045863077429,5.883240410134439,1.169381359556317,2.0412203288596382,16.8885597934209,0.6642987639494303,-1.4874356527443546,-0.9339099412610544,0.16636734861531158,0.9687837471109574,0.9284156351147973,0.665195421352269,0.8511496775371142
F110949,Batticaloa,Udarakumbura West,6.283953,80.79049,1.0,333.8,Wetland,Loamy,Tube-well,Grid,Good (paved),545.0,25.4,Rural,45.3,71.1,0.147,0.202,0.847,Likely,0.0,95.0,6.62,6.8,1.0,No,2500,No,Other,True,2024-03-15,6.7107639457242545,6.302618975744905,4.5695363563581415,5.025659010614175,2.030776369698555,2.0541237336955462,0.85373638344037,0.14126756195639,0.13337869485727427,2.5415202085801742,0.10179559909470504,0.8952011600458204,0.5137230206499983,0.4964466134481161,0.6071392146175189
F110950,Colombo,Mahakanda East,9.60585,80.327728,101.0,699.4,Agriculture,Sandy,Surface water,Grid,Fair,1485.0,19.4,Urban,0.5,316.4,0.595,-0.185,0.045,Unlikely,0.0,56.0,1.63,6.37,0.8595,No,3806,No,Other,True,2025-01-31,7.079013992889884,7.303843225277705,3.945445365294342,5.985372455386258,0.9669838461896731,1.9974177062012453,23.61769293116156,0.5169466135006314,-1.3125420154936385,0.06151263655249807,-0.1969791629904471,0.05333342115094523,0.6817076871469332,0.5634304924983006,0.5984793253576538
F110952,Puttalam,Kudakumbura North,7.900662,80.601665,51.0,258.5,Agriculture,Silty,Surface water,Grid,Good (paved),538.0,20.4,Rural,27.3,236.8,0.42,-0.056,0.262,Likely,2.0,31.0,3.48,0.39,0.2719,No,5553,No,High flood risk; Poor infrastructure,True,2024-08-21,6.614588526990551,6.289715570908998,4.363090447498992,5.761958834401039,1.4996230464268938,0.3293037471426004,15.402260397180797,0.3784241043023885,-0.8318402964882592,0.8735150946146939,-0.1485840216958501,-0.5246576179459493,0.737102152937706,0.4266278545709985,0.7107933657425647
F110953,Badulla,Galanuwara West,7.28688,81.734557,837.0,2137.5,Urban,Sandy,Municipal,Off-grid (solar),Good (paved),183.0,56.1,Urban,141.4,341.4,0.73,0.469,-0.281,Unlikely,0.0,39.0,15.03,9.32,0.7193,No,3306,No,High flood risk; Poor infrastructure,True,2024-05-01,7.872797222035046,5.214935757608986,5.26061216646859,6.0463564647477925,2.7744619666214616,2.334083760053417,84.54539343671831,0.6179755461688707,1.0707445970692107,-1.1997660052684798,1.4882114571794076,1.0623349411077874,1.3227147156142987,0.5988033964282315,0.8776334366516034
F110954,Trincomalee,Polamulla North,7.358733,80.543347,16.0,2839.3,Scrub,Peaty,Rainwater harvesting,Mixed,Poor (unpaved),743.0,42.5,Rural,200.9,340.8,0.312,-0.195,-0.151,Unlikely,0.0,49.0,0.6,8.3,0.4449,Yes,1142,No,High flood risk,True,2025-02-20,8.109735424398641,6.612041034833092,5.529823287920934,6.04493557458356,0.4700036292457356,2.2300144001592104,7.21551917069149,0.28801345221604724,-1.3589129518125596,-0.7023154143045922,0.9242515623566281,0.546029262916971,0.7975951611933315,0.5107777949330699,0.6924980641940842
F110955,Kegalle,Kudamulla North,9.449984,80.729098,50.0,1069.5,Urban,Silty,Municipal,Grid,Poor (unpaved),192.0,9.5,Urban,98.6,355.0,0.28,0.419,0.091,Unlikely,0.0,8.0,5.44,1.79,0.4381,Yes,7072,No,Poor infrastructure,True,2024-06-07,7.350450498766167,5.262690188904886,5.009296785929805,6.0780333846810395,1.8625285401162623,1.0260415958332743,15.209943412211974,0.26041447745652285,0.8883093448377877,0.23035256480696312,-0.7055299818373915,0.4984557985722114,0.6151060503200926,0.6518879037064408,0.7308261229233821
F110956,Mannar,Welikanda West,6.222865,79.973789,36.0,7279.0,Plantation,Loamy,Municipal,Grid,Good (paved),305.0,16.4,Rural,531.3253840667476,203.7,0.587,0.319,0.222,Likely,0.0,22.0,2.65,1.11,0.5301,Yes,9502,No,Other,True,2024-01-19,8.957561725873061,5.723585101952381,6.367371660335478,5.6520349401953505,1.2947271675944,0.7466879474879752,12.32704895881563,0.5108091147933623,0.5350828150863223,0.7249732056113145,-0.3534865321372101,-0.05524386338119687,0.7901864665955711,0.41699365613534345,1.0
F110957,Kalutara,Galamulla East,9.901861,80.766095,92.0,68.8,Agriculture,Clay,Municipal,Off-grid (solar),Poor (unpaved),10.0,49.2,Rural,67.6,307.4,0.7,-0.523,-0.099,Unlikely,0.0,30.0,9.29,2.01,0.38,Yes,13848,No,Other,True,2025-04-22,6.32112389718713,2.3978952727983707,4.777436003592473,5.962474803188476,2.331172549845958,1.1019400787607843,22.292112441758153,0.5959247166488271,-2.6692723903330777,-0.503497390391875,1.1870582701200172,0.9099609411807572,1.0115910524335592,0.503701877892025,0.6306438105213337
F110958,Colombo,Nayanuwara West,8.196347,80.077526,14.0,152.0,Bare Soil,Sandy,Municipal,Mixed,Fair,1368.0,31.9,Urban,7.3,128.9,0.449,0.335,0.211,Likely,0.0,18.0,3.39,5.01,0.2443,Yes,15655,No,High flood risk; Poor infrastructure,True,2024-09-28,6.460526718306988,7.221835825288449,4.069015781278615,5.347443526537214,1.47932922708708,1.7934247485471162,6.588098855770858,0.4020273162718755,0.5969353414048746,0.6831778069051377,0.42660141122947615,-0.7976556001797714,0.7677160720858345,0.6574668391217549,0.7375743701930888
F110959,Hambantota,Galawatta West,6.041967,81.843825,104.0,812.6,Agriculture,Peaty,Tube-well,Grid,Poor (unpaved),565.0,23.9,Rural,115.2,419.8,0.648,0.304,0.004,Unlikely,0.0,40.0,4.5,2.4,0.3721,Yes,5447,No,Other,True,2025-05-30,7.170117812979628,6.338594078203183,5.114390670719866,6.216547358795218,1.7047480922384253,1.2237754316221157,24.048570972639805,0.5571708257468885,0.47802468927861064,-0.10179559909470504,0.028859085604391908,0.7676143470008023,0.708014771456792,0.46322130394005384,0.7607574189669176
F110960,Anuradhapura,Udukumbura East,9.175143,79.976137,42.0,6467.0,Plantation,Silty,Well,Grid,Good (paved),359.0,1.0,Rural,79.3,416.9,0.735,1.2996878183968485,0.214,Likely,0.0,83.0,4.07,10.19,0.5083,No,1535,No,Other,True,2024-06-20,8.847129508284839,5.886104031450156,4.871368307864895,6.210741775774588,1.623340817603092,2.4150205223238337,13.610295565669471,0.6216294106959538,2.931029138998362,0.6927148969290061,-5.199337582605575,0.6557053928416057,0.7302735261830069,0.5446849322920946,0.7590991898286064
F110962,Puttalam,Weliwatta West,8.57942,81.394819,98.0,1781.1,Wetland,Silty,Municipal,Off-grid (solar),Fair,10.0,1.0,Rural,18.2,222.8,0.441,0.281,0.572,Likely,1.0,5.0,2.43,3.7,0.4449,No,8579,Yes,,True,2025-07-12,7.726873107431032,2.3978952727983707,4.239877617980198,5.7169308907243614,1.2325602611778486,1.547562508716013,23.18148061199749,0.395543222355086,0.40880511937045716,1.9080115532825745,-5.199337582605575,0.12615702812135204,0.8466742322407209,0.27780148959203044,0.5679602370377465
F110963,Trincomalee,Uduvila,9.006154,80.29056,35.0,5102.8,Scrub,Loamy,Surface water,,Good (paved),735.0,1.3,Rural,2.4,377.3,0.478,0.093,0.164,Likely,0.0,51.0,3.8,0.73,0.7612,Yes,3340,No,Other,True,2025-03-04,8.628769941264215,6.601230118728877,3.9815370919865534,6.127896104199817,1.5686159179138452,0.5481214085096876,12.104944106357165,0.42536243270196233,-0.2730890226527413,0.5077743334745831,-1.1448959732150612,0.8822692806956711,0.7418240209526613,0.3513312913270595,0.6566323442533849
F110966,Kandy,Kudavila,8.112212,81.113972,1763.0,2174.6,Agriculture,Loamy,Well,Grid,Good (paved),2376.0,28.3,Urban,92.4,167.9,,-0.029,0.223,Likely,0.0,49.0,12.86,3.8,0.6744,Yes,2186,No,Other,True,2025-05-05,7.886832153872411,7.773594467360194,4.967027186446813,5.517736273888887,2.6290069937617573,1.5686159179138452,131.28985337437513,,-0.7282403553007382,0.7282403553007382,0.2471336338581233,0.8350381222205866,0.6039541696498446,0.6409972909824215,0.6090187799206894
F110967,Anuradhapura,Ihalamulla North,7.010255,81.453936,124.0,,Plantation,Clay,Municipal,Off-grid (solar),Poor (unpaved),717.0,23.0,Rural,115.0,226.2,0.177,0.206,-0.023,Unlikely,1.0,15.0,44.02044837346999,6.5,0.3761,No,10484,No,Poor infrastructure,True,2025-09-19,,6.576469569048224,5.113188020111897,5.728054091249166,3.8071167948574676,2.0149030205422647,26.799256649788088,0.1688045890355785,0.1460475087974106,-0.20594120689980255,-0.015055393207698465,-1.0511662650288462,0.5827493931793444,0.573362611023424,0.8246413321651563
F110968,Mannar,Kudakanda Central,6.415297,80.14605,22.0,3673.3,Bare Soil,Silty,Rainwater harvesting,Grid,Poor (unpaved),624.0,12.6,Rural,53.1,303.0,0.697,0.389,0.019,Unlikely,0.0,43.0,63.59282379622533,5.49,0.6157,No,5282,No,Poor infrastructure,True,2024-10-20,8.333438067649826,6.437751649736401,4.647265207485477,5.9510866492155,4.168103317872228,1.8702625307159986,8.933237928473972,0.593707458473062,0.7782249060548562,-0.04266827932052222,-0.5467003923959778,-0.9064547389699981,0.7072153546938552,0.36727738167681073,0.8319371847614345
F110970,Galle,Pahalavila East,6.135108,80.173362,18.0,522.4,Wetland,Silty,Municipal,Mixed,Good (paved),4013.7110896839763,34.3,Urban,151.9,159.8,0.699,0.215,0.55,Likely,1.0,29.0,6.17,16.61,0.2231,No,13653,No,High flood risk; Poor infrastructure,True,2024-07-03,6.9175053426454935,8.297720666054289,5.313695307997439,5.484674813906808,1.969905654611529,2.8684669225081145,7.812730522319282,0.595185878899201,0.1803766849109751,1.8496329545746428,0.5452441858688841,0.024318003221860465,0.9081332245807527,0.684979220053794,0.637495290332379
F110972,Kilinochchi,Nayavila West,7.16836,81.313658,42.0,306.0,Urban,Sandy,Well,Grid,Good (paved),1010.0,28.6,Urban,3.5,480.0,0.478,-0.629,-0.135,Unlikely,0.0,50.0,12.25,3.15,0.4373,Yes,2754,No,Other,True,2024-08-31,6.676324672672815,6.918695219020472,4.001851974174598,6.33002490739725,2.583997552432231,1.423108334242607,13.610295565669471,0.42536243270196233,-3.125809230406456,-0.6425432443553143,0.26268576068373706,-0.6047785636323849,0.7543673756564964,0.6739503874525963,0.5345500256075527
F110973,Matale,Polakanda North,8.241422,80.751039,374.0,209.6,Urban,Sandy,Surface water,Off-grid (solar),Poor (unpaved),164.0,26.9,Urban,144.9,186.5,0.368,0.003,0.153,Likely,1.0,21.0,0.79,6.41,1.0,Yes,10933,No,Other,True,2025-10-12,6.546782183195698,5.10594547390058,5.278621459792603,5.589757011637747,0.5822156198526637,2.0028304393079956,52.31682420878348,0.3354020645794949,-0.618058864923472,0.46540473826743767,0.1803766849109751,-1.011116770386811,0.7790817939555937,0.5719271440090145,0.7157927725143074
F110976,Anuradhapura,Kirikanda North,7.253208,81.643898,41.0,815.0,Agriculture,Clay,Surface water,Grid,Good (paved),279.0,21.7,Rural,42.2,92.7,0.576,0.238,-0.132,Unlikely,0.0,26.0,6.69,0.28,0.0,No,6283,No,Other,True,2025-07-05,7.171962267967106,5.634789603169249,4.536884472463952,5.15831117746632,2.0399207835175526,0.2468600779315258,13.40188949590443,0.5023411519707847,0.2574948417331492,-0.6333171952445414,-0.08289637816794465,-0.047631437829213856,0.99658783831381,0.4327333565554622,0.7231922826131132
F110977,Colombo,Ihalamedura,7.205888,79.658892,92.0,1898.2,Forest,Loamy,Municipal,Grid,Poor (unpaved),1011.0,46.8,Urban,17.4,382.2,0.759,0.6,-0.272,Unlikely,0.0,60.0,12.2,5.68,0.3986,No,4991,No,Other,True,2024-11-27,7.777205001014953,6.919683849847411,4.2282831773325045,6.138527103242879,2.580216829592325,1.8991179875485544,22.292112441758153,0.6390848490559451,1.5153779622374048,-1.1694006645176926,1.0932722699878596,-1.0619954076598037,0.7281779837639965,0.5956399207398705,0.7566938261392419
F110979,Nuwara Eliya,Galamedura East,7.37129,81.246776,583.0,940.1,Plantation,Peaty,Municipal,Grid,Poor (unpaved),10.0,20.5,Rural,19.7,61.5,0.337,0.76,-0.346,Unlikely,0.0,52.0,8.99,2.82,0.5064,No,1070,No,Other,True,2024-06-10,7.263678365620655,2.3978952727983707,4.261261379694683,4.96053827320226,2.301584592660462,1.3402504226184837,68.20031412368294,0.3093089215368714,2.0668753539496096,-1.4605311820132314,-0.14224449534329844,0.49121370587768065,0.9727340919993801,0.44206804888286527,0.6257470568655709
